58479	매출이 <strong class="target-word">정체되면서</strong> 올해 이익이 감소했다.
58480	금리가 <strong class="target-word">급격히</strong> 상승했다.
58481	온라인 쇼핑에서 <strong class="target-word">활발한</strong> 시장이 형성되고 있다.
58482	최근 몇 년간 유가가 <strong class="target-word">불안정했다</strong>.
58483	에너지 수요가 <strong class="target-word">빠르게</strong> 증가했다.
58484	인플레이션으로 인해 금리가 <strong class="target-word">급등했다</strong>.
58485	그 보고서는 기업 성장이 계속될 것이라고 <strong class="target-word">주장한다</strong>.
58486	부동산 산업은 경제를 <strong class="target-word">부양하는</strong> 데 도움을 주었다.
58487	<strong class="target-word">애널리스트들</strong>은 에너지 기업 주식을 매수하라고 권한다.
58488	무역 협정으로 인한 <strong class="target-word">잠재적</strong> 수익은 수십억 달러에 달할 수 있다.
58489	새로 설립된 회사는 성공할 <strong class="target-word">잠재력</strong>이 크다.
58490	투자자들은 시장의 성과에 <strong class="target-word">만족하고</strong> 있다.
58491	생활비는 향후 10년간 안정적으로 <strong class="target-word">유지될</strong> 것이다.
58492	감세안이 통과될지는 <strong class="target-word">지켜봐야</strong> 한다.
58493	그 섬나라는 천연자원이 <strong class="target-word">한정되어</strong> 있다.
58494	창업은 <strong class="target-word">비용이 많이 든다</strong>.
58495	고급품에 해당하는 <strong class="target-word">특정</strong> 제품은 수입세가 더 높다.
58496	금융 위기를 해결하려면 <strong class="target-word">과감한</strong> 조치가 필요하다.
58497	민간인들은 은행 산업의 <strong class="target-word">과감한</strong> 개혁을 원한다.
58498	경제적 부는 <strong class="target-word">고르게</strong> 분배되어 있지 않다.
58499	최근 고용 데이터는 경제가 개선되고 있다는 <strong class="target-word">증거</strong>를 보여준다.
58500	볼튼 인더스트리스는 인력을 감축해야 할 <strong class="target-word">가능성</strong>에 직면해 있다.
58501	바스케즈 씨는 회사를 성공으로 <strong class="target-word">이끄는</strong> 데 도움을 주었다.
58502	성장하는 석유 시장은 경제 개선으로 <strong class="target-word">이어질</strong> 것이다.
58503	이번 분기 실업률이 꾸준히 <strong class="target-word">하락했다</strong>.
58504	3년이라는 <strong class="target-word">기간</strong> 동안 그 회사는 급속한 확장을 겪었다.
58505	현재 경제 <strong class="target-word">지표</strong>는 광업 분야의 성장세를 보여준다.
58506	신문 <strong class="target-word">산업</strong>의 일자리가 빠르게 줄어들고 있다.
58507	신임 CEO는 큰 도전에 직면할 <strong class="target-word">가능성이 높다</strong>.
58508	부동산 개발업자들은 주택 <strong class="target-word">호황</strong>을 이용하고 있다.
58509	회사 <strong class="target-word">이사들</strong>이 새로운 사업 전략을 논의하고 있다.
58510	옥수수 시럽은 많은 식품에서 설탕의 <strong class="target-word">대체재</strong>로 사용된다.
58511	오하라 씨는 이번 주에 프로젝트 매니저를 <strong class="target-word">대신할</strong> 것이다.
58512	사업이 증가한 <strong class="target-word">결과로</strong> 이익이 늘었다.
58513	파산에 대한 우려는 <strong class="target-word">상당히</strong> 광범위하다.
58514	기업들은 에너지를 활용할 <strong class="target-word">경제적인</strong> 방법을 찾고 있다.
58515	배달 서비스 산업이 <strong class="target-word">번창하고</strong> 있다.
58516	대법원 판결은 소기업에 <strong class="target-word">영향</strong>을 미친다.
58517	소비자 지출이 <strong class="target-word">줄어들고</strong> 있다.
58518	강력한 경제 성장은 국가적 <strong class="target-word">번영</strong>의 전제 조건이다.
58519	산업 전체가 경제적 <strong class="target-word">불황</strong>을 겪고 있다.
58520	그 회사의 이익은 1990년대에 <strong class="target-word">줄어들었다</strong>.
58521	여름철 자연재해는 국가 성장을 <strong class="target-word">저해할</strong> 것이다.
58522	많은 사람들이 건강 및 기술 분야에서 <strong class="target-word">유망한</strong> 직업을 찾는다.
58523	마이크는 그가 직면한 <strong class="target-word">역경</strong>에도 불구하고 일자리를 구할 수 있었다.
58524	그 고객은 노트북 컴퓨터를 <strong class="target-word">구매했다</strong>.
58525	100달러 이상의 <strong class="target-word">구매</strong> 건마다 고객은 래플 티켓을 받는다.
58526	신형 컬러 프린터의 소비자 <strong class="target-word">가격</strong>은 단 150.99달러이다.
58527	도야마는 <strong class="target-word">저렴한</strong> 중형 세단을 출시했다.
58528	영업 사원들은 고객이 자신에게 가장 잘 맞는 스타일을 <strong class="target-word">정확히</strong> 결정하도록 돕는다.
58529	그 가게는 구매자가 가구 값을 월 <strong class="target-word">할부</strong>로 지불할 수 있게 해준다.
58530	카탈로그에 명시된 가격은 추후 <strong class="target-word">통지</strong>가 있을 때까지 유효하다.
58531	가격에는 배송 및 취급 <strong class="target-word">요금</strong>이 포함되어 있다.
58532	롱 씨는 제품 반품을 <strong class="target-word">담당</strong>하고 있다.
58533	전화 회사는 설치에 높은 요금을 <strong class="target-word">청구한다</strong>.
58534	그녀는 요금을 신용카드로 <strong class="target-word">청구했다</strong>.
58535	빌은 그 매장에서 가장 <strong class="target-word">경험이 많은</strong> 판매원이다.
58536	영수증에는 물품 반품이나 교환에 대한 <strong class="target-word">안내</strong>가 나와 있다.
58537	퍼스널 쇼퍼는 고객을 위해 할인 상품을 찾는 데 <strong class="target-word">전문가</strong>이다.
58538	<strong class="target-word">전문</strong> 디자이너가 매장 배치를 만들었다.
58539	그 컴퓨터는 2년간 <strong class="target-word">보증</strong>이 적용된다.
58540	구매자는 결함이 있는 제품에 대해 전액 <strong class="target-word">환불</strong>을 받을 수 있다.
58541	그 웹사이트는 이제 수백만 명의 <strong class="target-word">구독자</strong>를 보유하고 있다.
58542	저희는 3일 이내 <strong class="target-word">배송</strong>을 보장합니다.
58543	모든 환불에는 원본 <strong class="target-word">영수증</strong>이 필요하다.
58544	설치 안내를 <strong class="target-word">주의 깊게</strong> 따라 주세요.
58545	Z마트는 회원 가입을 하는 고객에게 25달러 상품권을 <strong class="target-word">제공한다</strong>.
58546	그 슈퍼마켓은 판촉 <strong class="target-word">혜택</strong>으로 고객을 유혹한다.
58547	쇼퍼스 클럽은 회원들에게 많은 <strong class="target-word">혜택</strong>을 제공한다.
58548	NBC마트 쇼핑객들은 다양한 쿠폰과 무료 배송 서비스로 <strong class="target-word">혜택</strong>을 본다.
58549	10퍼센트 할인은 프리미엄 클럽 회원에게 <strong class="target-word">독점적으로</strong> 제공된다.
58550	장비에 대한 더 자세한 <strong class="target-word">설명</strong>을 원하시면 고객 서비스로 연락하세요.
58551	매코이스는 비슷한 매장들에 비해 <strong class="target-word">비교적</strong> 관대한 환불 정책을 가지고 있다.
58552	백화점 개장을 위한 <strong class="target-word">준비</strong>가 진행 중이다.
58553	그 쇼핑몰은 10주년 기념 프로모션에 비용을 <strong class="target-word">아끼지</strong> 않았다.
58554	고객은 서비스 카운터에서 <strong class="target-word">여분의</strong> 부품을 주문할 수 있다.
58555	이 <strong class="target-word">지역</strong>에는 훌륭한 소매점들이 있다.
58556	보통 3월에 겨울 옷 <strong class="target-word">재고 정리</strong> 세일이 있다.
58557	그 점원은 신발을 할인할 수 있는 특별 <strong class="target-word">승인</strong>을 받았다.
58558	그 고객은 바지 길이를 <strong class="target-word">수선해</strong> 달라고 요청했다.
58559	계산원은 모든 상품에 할인을 <strong class="target-word">적용했다</strong>.
58560	그 직책에 <strong class="target-word">지원하고자</strong> 하는 사람은 우리 상품에 익숙해야 한다.
58561	그 부부와 딜러는 차량에 대해 <strong class="target-word">서로</strong> 합의할 수 있는 가격에 도달했다.
58562	최근 몇 년간 체크카드는 인기 있는 결제 <strong class="target-word">방법</strong>이 되었다.
58563	젠슨 패션은 비즈니스 복장으로 <strong class="target-word">적합한</strong> 옷을 판매한다.
58564	효과적인 광고는 소비자에게 필요하지 않은 상품을 사고 싶다는 <strong class="target-word">욕구</strong>를 만들어낼 수 있다.
58565	많은 사람들이 최신 전자기기를 <strong class="target-word">원한다</strong>.
58566	매장 상품권은 어느 지점에서나 <strong class="target-word">교환 가능하다</strong>.
58567	그 온라인 매장은 다음 달에 <strong class="target-word">공식적으로</strong> 개장할 것이다.
58568	홈시어터 같은 고급 제품의 <strong class="target-word">소비</strong>가 최근 증가했다.
58569	고객이 신용카드 <strong class="target-word">자격</strong>을 얻으려면 정기적인 소득이 필요하다.
58570	그 제조업체의 의류는 오직 천연 <strong class="target-word">원단</strong>으로만 만들어진다.
58571	여러 골동품이 <strong class="target-word">경매</strong>에서 판매될 것이다.
58572	시내에 새로 생긴 그 레스토랑은 <strong class="target-word">정통</strong> 스페인 요리를 제공한다.
58573	<strong class="target-word">유효한</strong> 영수증을 제시해야 한다.
58574	주간 시장이 열리는 동안 거리는 <strong class="target-word">노점상</strong>들로 가득 찬다.
58575	소프트웨어 <strong class="target-word">판매업체</strong>들은 특정 소매가로 제품을 판매하도록 지시받았다.
58576	그 회사는 GPS 기술 개발에 관한 <strong class="target-word">연구</strong> 프로그램을 시작했다.
58577	그 회사는 더 효율적인 네트워크 시스템을 <strong class="target-word">고안했다</strong>.
58578	그 자동차의 <strong class="target-word">획기적인</strong> 새 엔진은 경쟁사들을 능가한다.
58579	Simpson & Associates는 고객들에게 <strong class="target-word">혁신적인</strong> 솔루션을 제공한다.
58580	최신 건조기에는 새로운 <strong class="target-word">기능</strong>이 여러 개 탑재되어 있다.
58581	이 냉장고 모델은 높은 에너지 효율이 <strong class="target-word">특징이다</strong>.
58582	그 신인 패션 디자이너는 전통 의상에서 <strong class="target-word">영감</strong>을 얻는다.
58583	그 용기들은 파손을 견딜 만큼 <strong class="target-word">충분히</strong> 튼튼하다.
58584	변호사들은 <strong class="target-word">특허</strong> 출원 서류를 제출했다.
58585	경영진은 자사의 최신 제품이 전국 매장에서 판매되는 모습을 <strong class="target-word">그리고 있다</strong>.
58586	밝기 조절 스위치가 램프 뒤쪽에서 <strong class="target-word">뻗어 나온다</strong>.
58587	관리자는 디자인 마감일을 한 달 <strong class="target-word">연장했다</strong>.
58588	CEO는 훌륭한 성과를 낸 연구팀에게 감사를 <strong class="target-word">전했다</strong>.
58589	그 소프트웨어는 수개월간의 연구 <strong class="target-word">끝</strong>에 출시되었다.
58590	제품 브로슈어는 <strong class="target-word">다음</strong> 언어들로 이용 가능하다.
58591	Beauford Incorporated는 이번 가을에 새 가전제품을 출시할 <strong class="target-word">계획이다</strong>.
58592	발명가는 자신의 믹서가 제빵용으로 쓰이기를 <strong class="target-word">의도했다</strong>.
58593	휴대용 컴퓨터에 대한 특허는 4월 27일에 <strong class="target-word">승인되었다</strong>.
58594	연구팀은 최대 4,000달러의 정부 <strong class="target-word">보조금</strong>을 받게 된다.
58595	그 프로그램의 새 기능은 사용자가 고급 검색을 할 수 있게 <strong class="target-word">해준다</strong>.
58596	수석 연구원은 안전을 위해 매일 실험실의 모든 장비와 화학물질을 <strong class="target-word">점검한다</strong>.
58597	다양한 인센티브는 직원 생산성을 <strong class="target-word">향상시킬</strong> 수 있다.
58598	기술은 국가 경제에서 <strong class="target-word">점점 더</strong> 중요한 요소가 되고 있다.
58599	Lamont Manufacturing은 생산 라인 개선에 수백만 달러를 <strong class="target-word">투자했다</strong>.
58600	이 자동차에는 구형 모델에 없는 <strong class="target-word">다양한</strong> 기능이 있다.
58601	우수 고객은 무료 컴퓨터 <strong class="target-word">업그레이드</strong> 1회 대상이다.
58602	Gina는 방금 휴대폰 소프트웨어를 <strong class="target-word">업그레이드했다</strong>.
58603	Rachel은 새 에어컨의 제품 <strong class="target-word">설명서</strong>를 작성하고 있다.
58604	회사 정보를 찾는 고객은 저희 웹사이트를 <strong class="target-word">둘러볼</strong> 수 있다.
58605	새 전자레인지를 테스트하는 사람들은 몇 가지 질문에 서면 <strong class="target-word">답변</strong>을 제출해야 한다.
58606	디자인팀은 제품의 <strong class="target-word">외관</strong>을 완전히 현대적으로 바꾸었다.
58607	그 플로어 램프는 그 회사에서 가장 <strong class="target-word">성공적인</strong> 제품이다.
58608	그 세탁기는 세탁물을 최대 3킬로그램까지 <strong class="target-word">담을</strong> 수 있다.
58609	제품 개발팀은 컴퓨터 기술의 <strong class="target-word">발전</strong>을 연구한다.
58610	테스트 결과 Branco의 제품은 <strong class="target-word">신뢰할 수 있고</strong> 효율적인 것으로 나타났다.
58611	그 회사의 관리 시스템은 어느 한 사람에게 <strong class="target-word">의존하지</strong> 않는다.
58612	<strong class="target-word">품질</strong> 관리 부서는 모든 제품의 샘플을 검사한다.
58613	<strong class="target-word">국내</strong> 시장의 판매 부진으로 기업들은 해외로 진출하게 되었다.
58614	그 프로젝트는 <strong class="target-word">개발</strong>의 마지막 단계에 있다.
58615	무선 기술의 <strong class="target-word">발전</strong>은 고성능 스마트폰을 가능하게 한다.
58616	제품의 <strong class="target-word">이용 가능성</strong>은 시장 수요와 공급에 따라 달라진다.
58617	웹사이트 <strong class="target-word">업데이트</strong>에는 최신 헤어스타일링 가전제품에 대한 정보가 포함되어 있다.
58618	그 공장은 생산 속도를 높이기 위해 장비 소프트웨어를 <strong class="target-word">업데이트했다</strong>.
58619	새 회계 소프트웨어는 <strong class="target-word">정확하고</strong> 정밀하다.
58620	프로젝트 지연은 종종 홍보부서에 <strong class="target-word">복잡한</strong> 상황을 초래한다.
58621	그 <strong class="target-word">뛰어난</strong> 화학자는 유연한 배터리를 개발하기 위해 채용되었다.
58622	서비스 <strong class="target-word">문의</strong>는 저희 고객 상담원에게 전화해 주십시오.
58623	인쇄가 고르지 않은 것은 기술적 결함의 <strong class="target-word">징후</strong>이다.
58624	<strong class="target-word">제조사</strong>는 모든 제품에 대해 최대 1년간 품질을 보증한다.
58625	그 리모컨은 모든 모델과 <strong class="target-word">호환된다</strong>.
58626	그 회사의 최신 텔레비전은 현재 시장의 제품들보다 <strong class="target-word">우수하다</strong>.
58627	최신 기술은 생산 비용을 <strong class="target-word">절대적인</strong> 최소 수준으로 유지한다.
58628	신임 CEO는 회사 연구의 범위를 <strong class="target-word">넓히고</strong> 있다.
58629	이 철제 지붕은 날씨로 인한 <strong class="target-word">부식</strong>에 강하도록 설계되었다.
58630	연구원들은 일주일에 최대 이틀까지 <strong class="target-word">원격으로</strong> 근무할 수 있다.
58631	회사는 큰 상자를 화물트럭에 싣기 위해 특수 <strong class="target-word">장비</strong>를 사용한다.
58632	생산 공장은 내년까지 완전히 <strong class="target-word">자동화</strong>될 것이다.
58633	품질관리팀은 모든 제품이 제품 <strong class="target-word">사양</strong>을 충족하는지 확인한다.
58634	기계는 <strong class="target-word">제대로</strong> 작동하려면 잘 관리되어야 한다.
58635	공장 감독관들은 속도보다 <strong class="target-word">안전</strong>을 우선시한다.
58636	사고 이후 회사는 더 엄격한 안전 <strong class="target-word">예방조치</strong>를 도입했다.
58637	조립 라인은 24시간 내내 <strong class="target-word">가동된다</strong>.
58638	식품 <strong class="target-word">가공</strong>에는 청결한 환경이 필요하다.
58639	창고의 <strong class="target-word">수용 능력</strong>은 공사 후 두 배가 될 것이다.
58640	존스 씨가 자리를 비운 동안 샘이 회의에서 사장 <strong class="target-word">자격</strong>으로 대행했다.
58641	부품은 해외에서 제조되고 국내에서 <strong class="target-word">조립된다</strong>.
58642	매니저는 회의를 위해 부서 전원을 <strong class="target-word">모았다</strong>.
58643	기술자들은 공정을 개선하기 위해 컴퓨터 기술을 <strong class="target-word">활용했다</strong>.
58644	공장 감독관은 생산 작업을 대기 상태로 <strong class="target-word">두었다</strong>.
58645	사무장은 즉시 추가 자재를 <strong class="target-word">주문</strong>해야 한다.
58646	주유원이 차량 연료탱크를 기름으로 <strong class="target-word">채웠다</strong>.
58647	호텔의 침대시트 주문을 <strong class="target-word">이행하는</strong> 데 일주일이 걸릴 것이다.
58648	자동차 산업의 <strong class="target-word">제조</strong> 공정은 컴퓨터 기술 발전과 함께 변화해왔다.
58649	포장 구역은 공간을 더 효과적으로 사용하기 위해 <strong class="target-word">보수되었다</strong>.
58650	CEO의 <strong class="target-word">결정</strong>은 2월에 컴퓨터를 출시하는 것이었다.
58651	디자이너들은 내구성 때문에 그 <strong class="target-word">소재</strong>를 선택했다.
58652	그 회사의 <strong class="target-word">성공</strong>은 엄격한 품질 관리 덕분이다.
58653	경영진은 작년의 이익을 개발 증가 <strong class="target-word">덕분으로 돌렸다</strong>.
58654	컨설턴트는 에너지 <strong class="target-word">효율성</strong>을 개선하기 위한 방안을 제안했다.
58655	공장이 하루에 생산할 수 있는 상품량에는 <strong class="target-word">한계</strong>가 있다.
58656	이 장비는 회사의 생산 수요에 맞게 <strong class="target-word">맞춤화될</strong> 수 있다.
58657	매장은 불량 <strong class="target-word">부품</strong>을 제조사에 반품했다.
58658	페럼사는 모든 종류의 금속을 가공할 <strong class="target-word">능력이 있다</strong>.
58659	하이브리드 자동차는 연료를 <strong class="target-word">절약하기</strong> 때문에 인기를 얻고 있다.
58660	경영진은 사업이 부진할 때 휴가 승인에 더 <strong class="target-word">유연하다</strong>.
58661	플라스틱은 다양한 용도로 쓰이는 <strong class="target-word">유연한</strong> 소재이다.
58662	그 자동차의 품질 기준은 업계 평균과 <strong class="target-word">비슷하다</strong>.
58663	새 기계는 시간당 1,000개를 <strong class="target-word">생산한다</strong>.
58664	카메라와 태블릿 컴퓨터는 <strong class="target-word">각각</strong> 225달러와 350달러이다.
58665	새 <strong class="target-word">장치</strong>는 결함 가능성에 대해 테스트되었다.
58666	이 장치는 플라스틱 포장을 더 작게 만들기 위해 <strong class="target-word">다듬는다</strong>.
58667	팀은 현재 생산 비용에서 거의 20퍼센트를 <strong class="target-word">줄였다</strong>.
58668	컴퓨터 프로그래머들은 소프트웨어를 <strong class="target-word">출시하기</strong> 전에 기술적 결함을 수정한다.
58669	각 신발이 조금씩 다르기 때문에 쿠션 패드는 <strong class="target-word">별도로</strong> 제작된다.
58670	<strong class="target-word">유통기한</strong>은 우유팩 상단에 인쇄되어 있다.
58671	조립 라인 작업자들은 기계를 제자리로 <strong class="target-word">이동시켰다</strong>.
58672	공장 생산량은 <strong class="target-word">다가오는</strong> 해에 두 배가 될 것이다.
58673	컨베이어 벨트는 과도한 사용으로 <strong class="target-word">손상되었다</strong>.
58674	직원들은 사고를 <strong class="target-word">예방하기</strong> 위해 안전 지침을 준수해야 한다.
58675	공장은 <strong class="target-word">정전</strong>으로 인해 반나절 동안 문을 닫았다.
58676	위험한 <strong class="target-word">화학물질</strong>을 다룰 때는 보호 장비가 필요하다.
58677	직원들의 업무량을 <strong class="target-word">최소화하기</strong> 위해, 회사는 소프트웨어를 업그레이드했다.
58786	<strong class="target-word">우연히</strong> (부사)
58788	<strong class="target-word">적절히</strong> (부사)
58793	<strong class="target-word">멸종</strong> (명사)
58823	<strong class="target-word">호평을 받은</strong> (형용사)
58825	<strong class="target-word">대표</strong> (명사)
58826	<strong class="target-word">대표자</strong> (명사)
58828	<strong class="target-word">소매 상인</strong> (명사)
58982	<strong class="target-word">상당히</strong> (부사)
59026	<strong class="target-word">적극적으로</strong> (부사)
59027	<strong class="target-word">업무, 과제</strong> (명사)
59030	<strong class="target-word">계약자, 하청업체</strong> (명사)
59032	<strong class="target-word">의존하는</strong> (형용사)
59033	<strong class="target-word">의존</strong> (명사)
59037	<strong class="target-word">이행, 실행</strong> (명사)
59121	<strong class="target-word">소득, 수익</strong> (명사)
59122	'얻다'를 의미하는 <strong class="target-word">earn</strong>과 gain의 용례 차이를 구별해 두자.
59123	<strong class="target-word">earn</strong>: (금전 등을) 벌다, (명성을) 얻다
59128	<strong class="target-word">기존</strong> 설비/제품 (existing + equipment/product)
59129	<strong class="target-word">착취, (부당한) 이용</strong> (명사)
59139	식사 <strong class="target-word">선호</strong>
59159	<strong class="target-word">참여</strong> : 참가자(participant)
59235	가격을 <strong class="target-word">낮추다</strong>
59236	더 <strong class="target-word">낮은</strong> 가격
32387	<strong class="target-word">폭우</strong>로 밤새 거리가 침수되었다.
34125	양측은 <strong class="target-word">합의</strong>에 도달했다.
38384	그의 <strong class="target-word">형</strong>은 대학교에서 가르친다.
38385	그녀의 <strong class="target-word">남동생</strong>은 막 중학교에 입학했다.
38992	<strong class="target-word">한마디</strong>로 말하면 그 프로젝트는 큰 성공이었다.
39663	논쟁 후 <strong class="target-word">일종</strong>의 수치심 같은 것을 느꼈다.
44882	그녀는 동료들을 <strong class="target-word">위해</strong> 일본어를 배웠다.
45766	험악한 <strong class="target-word">얼굴</strong>을 한 장교가 방에 들어왔다.
45767	<strong class="target-word">표면</strong>이 거친 돌담은 차갑게 느껴졌다.
52988	그는 <strong class="target-word">전생</strong>에 전사였다고 믿는다.
58077	현재 그 식당에는 <strong class="target-word">일자리</strong>가 몇 개 있다.
58081	지원자들은 그 직책의 모든 필요조건을 <strong class="target-word">만족시켜야</strong> 한다.
58082	석사 학위를 갖춘 사람들은 연구직에 <strong class="target-word">자격</strong>이 있다.
58085	그 추천서들은 그의 능력에 대한 <strong class="target-word">신임</strong>을 보여 주었다.
58087	Jeff는 <strong class="target-word">전문</strong> 사진가로 알려져 있다.
58096	비서는 회의가 시작되기 전에 탁자 주변에 의자를 <strong class="target-word">두었다</strong>.
58098	그 최고 경영자는 비서의 정리 능력을 <strong class="target-word">인상 깊게</strong> 생각했다.
58100	시간제 근로자들도 유급 휴가를 받을 <strong class="target-word">자격</strong>이 있다.
58103	지원자 중 두 명은 경쟁사와 <strong class="target-word">관련되어</strong> 있었다.
58106	Carl은 동료들과 잘 지내는 능력이 <strong class="target-word">없었다</strong>.
58108	Mike는 회계 분야에서 <strong class="target-word">관리직</strong> 자리를 찾고 있다.
58110	직원들은 <strong class="target-word">익숙해지도록</strong> 안내서를 복습해야 한다.
58115	많은 사람들은 중요한 면접 전에 <strong class="target-word">걱정한다</strong>.
58117	임원들에게는 추가 혜택에 대한 <strong class="target-word">자격</strong>이 주어진다.
58124	발표를 하는 모든 직원들은 <strong class="target-word">정장</strong>을 입어야 한다.
58129	최근의 근무 시간 변경은 디자인 부서에는 <strong class="target-word">영향</strong>을 미치지 않을 것이다.
58136	회사 자료를 외부인과 공유하는 사람은 <strong class="target-word">엄격히</strong> 처벌될 것이다.
58140	새 사무실 근처에 지하철로 곧장 이어지는 <strong class="target-word">통로</strong>가 있다.
58141	상세한 직무 내용을 <strong class="target-word">보시려면</strong> 링크를 클릭하세요.
58148	방문객들은 신분증 한 <strong class="target-word">가지</strong>를 경비원에게 제시해야 한다.
58156	상여금 규정은 다음 주부터 <strong class="target-word">효력</strong>이 있을 것이다.
58157	그는 회사의 확장 계획에 갑작스러운 변화를 <strong class="target-word">가져왔다</strong>.
58159	모든 거래는 지침에 <strong class="target-word">따라</strong> 처리되어야 한다.
58170	자금 할당은 경영진에 의해 <strong class="target-word">인가되어야</strong> 한다.
58679	그 문제는 즉시 <strong class="target-word">처리될</strong> 것이다.
58681	정부는 빈민들에게 채무 구제 보조금을 <strong class="target-word">나누어</strong> 줄 것이다.
58683	서비스 직원들은 화난 손님들과 <strong class="target-word">논쟁하는</strong> 것을 피해야 한다.
58693	고객들은 온라인으로 도움을 요청할 때, 문제를 설명하는 데 있어 아주 <strong class="target-word">구체적이어야</strong> 한다.
58699	그 관리자는 Ms. Brown이 훌륭한 팀 리더가 될 것이라고 <strong class="target-word">확신한다</strong>.
58700	전등의 결함은 잘못된 배선에 의해 <strong class="target-word">야기되었다</strong>.
58706	Sharon은 그 블라우스를 어디서 샀는지 <strong class="target-word">확신하지</strong> 못했다.
58707	등록자들은 양식에 <strong class="target-word">특정</strong> 정보를 기입하도록 요구되지만, 다른 정보는 선택 사항이다.
58708	<strong class="target-word">국제선</strong> 승객들은 3번 카운터에서 탑승 수속을 한다.
58711	저희 웹사이트에는 많은 <strong class="target-word">이국적</strong> 휴양지에 대한 정보가 담겨 있습니다.
58713	그 호텔의 서비스는 <strong class="target-word">최고</strong>였다.
58717	항공사 직원들은 잃어버린 짐을 <strong class="target-word">찾으려</strong> 노력했다.
58721	공항에는 보안 직원들이 24시간 내내 <strong class="target-word">근무</strong> 중이다.
58732	<strong class="target-word">출발편</strong> 비행기들이 모니터에 기재되어 있다.
58734	공항의 관제탑 가이드 <strong class="target-word">견학</strong>이 가능하다.
58737	관광에 대한 정보는 <strong class="target-word">책자</strong>에서 찾을 수 있습니다.
58738	아래의 세관 신고서를 <strong class="target-word">작성해</strong> 주십시오.
58744	그 호텔은 쇼핑 구역과 아주 가까운 <strong class="target-word">거리</strong>에 있다.
58745	손님들은 호텔의 수영장과 스파를 <strong class="target-word">무제한</strong>으로 이용할 수 있다.
58747	호텔 예약 취소 시에는 <strong class="target-word">사전</strong> 통지가 요구된다.
58749	공항 터미널 보수 작업이 현재 <strong class="target-word">진행</strong> 중이다.
58755	자동차 배기가스는 대도시의 공기를 <strong class="target-word">오염시킨다</strong>.
58756	지방 정부는 버스 요금을 <strong class="target-word">인하하기로</strong> 결정했다.
58762	도로의 <strong class="target-word">정체</strong>로 인해 많은 지각 도착이 발생했다.
58766	대기 오염이 감소하면 모두에게 <strong class="target-word">이로울</strong> 것이다.
58768	도로가 얼었을 때 운전하는 것은 <strong class="target-word">위험하다</strong>.
58769	새로운 교통망을 <strong class="target-word">확충하려는</strong> 계획이 승인되었다.
58770	그들은 파이프의 <strong class="target-word">샘</strong>을 즉시 고쳐야 한다.
58776	변호사들은 <strong class="target-word">시골</strong> 지역의 분쟁을 해결하기 위해 자주 고용된다.
58778	그 법률 회사는 <strong class="target-word">교외</strong> 지역에 위치해 있다.
58781	분쟁은 그 지역의 <strong class="target-word">독성</strong> 폐기물 처리로 인해 발생했다.
58782	<strong class="target-word">도시</strong> 재생 프로젝트가 계약에 포함되었다.
58798	우리는 국내의 주요 전자 제품 <strong class="target-word">판매업체</strong>이다.
58799	<strong class="target-word">대량</strong>으로 물건을 구매하면 할인을 받을 것이다.
58801	직원이 <strong class="target-word">부족했기</strong> 때문에 판촉 행사는 취소되어야만 했다.
58803	그 상점은 다양하게 <strong class="target-word">엄선된</strong> 디자이너 의류를 제공한다.
58806	그 광고는 수천 명의 잠재 고객들에게 <strong class="target-word">닿았다</strong>.
58818	그 상점은 정전 때문에 주문을 처리할 수 <strong class="target-word">없었다</strong>.
58821	관리자는 새로운 종류의 제품을 <strong class="target-word">갖추어</strong> 놓기로 결정했다.
58831	가격 <strong class="target-word">견적</strong>
58832	주문 <strong class="target-word">견적</strong>
58841	신차들의 <strong class="target-word">발송</strong>이 폭풍 때문에 지연되었다.
58848	깨지기 쉬운 유리 제품을 취급할 때는 <strong class="target-word">조심하세요</strong>.
58849	퇴근하는 길에 식료품을 <strong class="target-word">찾아올</strong> 것이다.
58850	그 상점은 매우 다양한 수제 선물을 <strong class="target-word">팔고</strong> 있다.
58857	우리는 계약 조건에 대한 합의에 도달할 수 <strong class="target-word">없었다</strong>.
58860	관리자는 다가오는 시즌을 위해 새로운 종류의 제품을 <strong class="target-word">갖추어</strong> 놓기로 결정했다.
58865	그 호텔은 비즈니스 여행객들의 요구를 <strong class="target-word">만족시킨다</strong>.
58878	그 호텔은 공항까지 <strong class="target-word">무료</strong> 셔틀 서비스를 제공한다.
58894	자유의 여신상은 세계적으로 유명한 주요 <strong class="target-word">지표</strong>이다.
58895	그 호텔은 연중 높은 <strong class="target-word">투숙률</strong>을 유지한다.
58897	투숙객들에게 아침 식사가 오전 10시까지 제공된다는 것을 <strong class="target-word">상기시켜</strong> 주세요.
58907	모든 직원 기록은 <strong class="target-word">기밀</strong> 파일에 보관된다.
58938	도움을 위해 <strong class="target-word">기술</strong> 지원 팀에 연락해 주세요.
58945	회사의 <strong class="target-word">재무</strong> 상황이 상당히 개선되었다.
58946	우리는 예산의 균형을 맞추기 위해 지출을 <strong class="target-word">줄여야</strong> 한다.
58969	출장 중 <strong class="target-word">부수적인</strong> 비용들은 환급되었다.
58971	계약자는 건물에 대한 어떤 손상에 대해서도 <strong class="target-word">책임</strong>이 있다.
58972	두 모델 간의 가격 차이는 아주 <strong class="target-word">근소할</strong> 뿐이다.
